Lon,Lat,Station_ID,Date,Year,Month,Day,Max_temp,Min_temp,Mean_temp,Total_precip,Snow_on_grnd,Speed_max_gust_wind,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-04,2024,3,4,9.6,-0.5,4.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-05,2024,3,5,14,-1.3,6.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-06,2024,3,6,5.9,3.4,4.6,4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-07,2024,3,7,8.7,-1.8,3.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-08,2024,3,8,7.2,-2.1,2.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-09,2024,3,9,7.6,-0.6,3.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-10,2024,3,10,3.6,-2.8,0.4,0,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-11,2024,3,11,4,-3,0.5,0,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-12,2024,3,12,8.8,-1.9,3.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-13,2024,3,13,7.3,-2.4,2.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-14,2024,3,14,12.4,-0.4,6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-15,2024,3,15,11.8,4,7.9,3.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-16,2024,3,16,7,1.7,4.4,2.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-17,2024,3,17,8.1,1.4,4.8,4.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-18,2024,3,18,3.4,-1.4,1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-19,2024,3,19,1.1,-4.1,-1.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-20,2024,3,20,4.2,-4.8,-0.3,0,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-21,2024,3,21,-3.1,-9.1,-6.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-22,2024,3,22,-3.6,-11.2,-7.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-23,2024,3,23,-4.2,-12.6,-8.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-24,2024,3,24,0.8,-11,-5.1,0,7,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-25,2024,3,25,6.9,-7.3,-0.2,0,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-26,2024,3,26,11.6,-0.5,5.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-27,2024,3,27,14.2,4.5,9.3,2.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-28,2024,3,28,9.1,1.9,5.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-29,2024,3,29,8.7,-0.3,4.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-30,2024,3,30,6.5,-0.4,3.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-03-31,2024,3,31,10.2,0.8,5.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-01,2024,4,1,10,-2.8,3.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-02,2024,4,2,11,-4,3.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-03,2024,4,3,9.9,0.1,5,10.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-04,2024,4,4,1,-1.6,-0.3,0,11,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-05,2024,4,5,4.7,0.6,2.7,3.8,8,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-06,2024,4,6,7,0.1,3.5,0,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-07,2024,4,7,12.4,-2.3,5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-08,2024,4,8,17.6,2.9,10.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-09,2024,4,9,18,1.8,9.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-10,2024,4,10,17.3,4.9,11.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-11,2024,4,11,12.8,4.3,8.5,14.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-12,2024,4,12,21.3,9.2,15.2,17.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-13,2024,4,13,10.3,3.6,6.9,1.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-14,2024,4,14,11.3,3,7.1,1.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-15,2024,4,15,14.5,5.8,10.1,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-16,2024,4,16,11.8,2.9,7.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-17,2024,4,17,9.8,0.4,5.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-18,2024,4,18,9.7,5.2,7.4,5.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-19,2024,4,19,13.1,6.6,9.8,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-20,2024,4,20,10.2,4,7.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-21,2024,4,21,8.7,0.3,4.5,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-22,2024,4,22,8.9,-2.1,3.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-23,2024,4,23,19.2,0.1,9.6,2.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-24,2024,4,24,9.7,-1.6,4.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-25,2024,4,25,8.4,-3.3,2.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-26,2024,4,26,13.9,-2.4,5.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-27,2024,4,27,18.5,0.1,9.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-28,2024,4,28,17.6,7.8,12.7,22.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-29,2024,4,29,13,5.4,9.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-04-30,2024,4,30,8.5,4.3,6.4,22.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-01,2024,5,1,15.3,6.1,10.7,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-02,2024,5,2,14.6,8.6,11.6,8.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-03,2024,5,3,19.3,8.5,13.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-04,2024,5,4,19.5,8.7,14.1,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-05,2024,5,5,13.6,10.1,11.9,11.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-06,2024,5,6,21.7,8.9,15.3,0.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-07,2024,5,7,21.3,6.2,13.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-08,2024,5,8,13.6,8.6,11.1,5.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-09,2024,5,9,15,5.5,10.3,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-10,2024,5,10,17.2,6.1,11.7,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-11,2024,5,11,19.3,4.2,11.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-12,2024,5,12,16.2,10.3,13.2,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-13,2024,5,13,19.1,11.2,15.2,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-14,2024,5,14,21.1,13.4,17.3,6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-15,2024,5,15,20.7,11.7,16.2,1.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-16,2024,5,16,23.5,13.2,18.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-17,2024,5,17,25.9,12.6,19.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-18,2024,5,18,23.5,14.9,19.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-19,2024,5,19,25.6,13.3,19.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-20,2024,5,20,28.6,13.4,21,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-21,2024,5,21,26.1,14.5,20.3,6.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-22,2024,5,22,30.4,14.9,22.6,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-23,2024,5,23,25.1,17.3,21.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-24,2024,5,24,18.4,8.8,13.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-25,2024,5,25,21.1,6.9,14,1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-26,2024,5,26,24.5,10.8,17.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-27,2024,5,27,25.4,17.7,21.5,15.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-28,2024,5,28,21.2,13,17.1,1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-29,2024,5,29,18,9.8,13.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-30,2024,5,30,21.2,5.6,13.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-05-31,2024,5,31,23.9,9.5,16.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-01,2024,6,1,27.5,11.2,19.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-02,2024,6,2,27.4,12.1,19.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-03,2024,6,3,29.8,14.7,22.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-04,2024,6,4,30.8,12.9,21.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-05,2024,6,5,29.8,17.5,23.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-06,2024,6,6,25.8,15.9,20.9,27.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-07,2024,6,7,22.3,15.4,18.9,3.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-08,2024,6,8,20.4,14.6,17.5,1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-09,2024,6,9,19.2,14.2,16.7,10.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-10,2024,6,10,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-11,2024,6,11,18.1,11.4,14.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-12,2024,6,12,20.3,11.7,16,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-13,2024,6,13,28.2,11.4,19.8,5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-14,2024,6,14,23.9,12.4,18.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-15,2024,6,15,19.9,9.2,14.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-16,2024,6,16,22.2,7.2,14.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-17,2024,6,17,29.7,15.1,22.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-18,2024,6,18,32.1,19.7,25.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-19,2024,6,19,32.7,21.3,27,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-20,2024,6,20,31.8,20.8,26.3,4.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-21,2024,6,21,23.6,15.4,19.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-22,2024,6,22,23.6,16.5,20.1,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-23,2024,6,23,26.8,15.7,21.3,44.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-24,2024,6,24,25.5,15.1,20.3,6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-25,2024,6,25,27.4,17.4,22.4,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-26,2024,6,26,26.6,16.7,21.6,11,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-27,2024,6,27,19.1,11.1,15.1,2.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-28,2024,6,28,22.9,8.1,15.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-29,2024,6,29,22.5,16.6,19.5,7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-06-30,2024,6,30,26.2,17.3,21.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-01,2024,7,1,24.7,14.4,19.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-02,2024,7,2,27.9,15.3,21.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-03,2024,7,3,29,14.5,21.8,4.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-04,2024,7,4,28.8,21.3,25.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-05,2024,7,5,28.7,20,24.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-06,2024,7,6,27.4,17.7,22.6,1.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-07,2024,7,7,27.9,17.3,22.6,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-08,2024,7,8,29.2,20.1,24.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-09,2024,7,9,29.1,19,24,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-10,2024,7,10,25.1,18.9,22,57,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-11,2024,7,11,21.2,18.8,20,1.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-12,2024,7,12,26.7,18.9,22.8,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-13,2024,7,13,28.1,20.5,24.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-14,2024,7,14,28.8,19.7,24.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-15,2024,7,15,30.6,21,25.8,1.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-16,2024,7,16,28.4,20.3,24.4,2.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-17,2024,7,17,27.5,20.6,24.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-18,2024,7,18,23.4,16.1,19.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-19,2024,7,19,25.5,14.6,20.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-20,2024,7,20,27,17,22,5.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-21,2024,7,21,24.1,12.9,18.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-22,2024,7,22,26.6,12.5,19.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-23,2024,7,23,26.8,16.8,21.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-24,2024,7,24,26.9,16.9,21.9,19.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-25,2024,7,25,21.5,17.2,19.4,0.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-26,2024,7,26,26.7,14.6,20.7,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-27,2024,7,27,27.8,16.1,21.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-28,2024,7,28,28.1,17,22.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-29,2024,7,29,28.8,16.6,22.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-30,2024,7,30,29.8,20.5,25.1,1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-07-31,2024,7,31,27.4,21.7,24.5,15.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-01,2024,8,1,30.7,21.3,26,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-02,2024,8,2,30.9,22.6,26.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-03,2024,8,3,30.3,21.7,26,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-04,2024,8,4,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-05,2024,8,5,22,13.2,17.6,4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-06,2024,8,6,23.1,12.5,17.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-07,2024,8,7,24.7,11.4,18,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-08,2024,8,8,26.4,11.1,18.7,4.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-09,2024,8,9,21.6,18.3,20,146.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-10,2024,8,10,25.2,17.3,21.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-11,2024,8,11,23.6,15.5,19.6,1.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-12,2024,8,12,22.2,14.2,18.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-13,2024,8,13,26.6,15.4,21,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-14,2024,8,14,28.5,17.7,23.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-15,2024,8,15,28.1,18.5,23.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-16,2024,8,16,28.5,17.7,23.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-17,2024,8,17,26,20.4,23.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-18,2024,8,18,26.4,20.7,23.5,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-19,2024,8,19,22.1,12.2,17.1,22.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-20,2024,8,20,19.2,12,15.6,8.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-21,2024,8,21,15.1,13,14,21.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-22,2024,8,22,19.4,13.6,16.5,0.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-23,2024,8,23,25.2,12.1,18.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-24,2024,8,24,25.5,16.2,20.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-25,2024,8,25,26.4,15.9,21.2,22.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-26,2024,8,26,27,16.1,21.5,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-27,2024,8,27,28.3,16.1,22.2,6.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-28,2024,8,28,22,12.1,17.1,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-29,2024,8,29,21.9,10.2,16.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-30,2024,8,30,24.5,9.9,17.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-08-31,2024,8,31,21.4,16.6,19,17,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-01,2024,9,1,25.9,11.2,18.5,8.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-02,2024,9,2,16.8,9.5,13.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-03,2024,9,3,21.9,9,15.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-04,2024,9,4,24,13.7,18.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-05,2024,9,5,26.1,11.3,18.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-06,2024,9,6,24.1,12.7,18.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-07,2024,9,7,21.4,8.4,14.9,15.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-08,2024,9,8,13.3,6.6,10,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-09,2024,9,9,20.7,10,15.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-10,2024,9,10,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-11,2024,9,11,23.6,12.6,18.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-12,2024,9,12,24,13.1,18.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-13,2024,9,13,26.9,12.2,19.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-14,2024,9,14,27,13.3,20.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-15,2024,9,15,28.2,13.3,20.8,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-16,2024,9,16,28.1,14.7,21.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-17,2024,9,17,28.1,15.1,21.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-18,2024,9,18,27.2,13.1,20.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-19,2024,9,19,26.8,14.5,20.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-20,2024,9,20,24.9,14.7,19.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-21,2024,9,21,23.1,14.9,19,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-22,2024,9,22,22.9,12.9,17.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-23,2024,9,23,17.1,13.8,15.4,2.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-24,2024,9,24,20.3,13.4,16.9,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-25,2024,9,25,16,13.1,14.5,4.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-26,2024,9,26,21.6,11.8,16.7,4.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-27,2024,9,27,,,,,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-28,2024,9,28,21.3,9.1,15.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-29,2024,9,29,22.1,12.2,17.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-09-30,2024,9,30,22.1,11.1,16.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-01,2024,10,1,22.9,9.5,16.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-02,2024,10,2,18.3,10.8,14.6,5.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-03,2024,10,3,20.1,9.8,15,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-04,2024,10,4,21.8,9.4,15.6,1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-05,2024,10,5,18.6,6.5,12.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-06,2024,10,6,18.4,7.8,13.1,1.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-07,2024,10,7,17.4,4.8,11.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-08,2024,10,8,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-09,2024,10,9,12.5,6.2,9.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-10,2024,10,10,11.5,6.9,9.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-11,2024,10,11,15.8,7.6,11.7,1.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-12,2024,10,12,15.5,2.6,9,0.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-13,2024,10,13,11.1,2.7,6.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-14,2024,10,14,8,5.6,6.8,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-15,2024,10,15,9.9,3.4,6.7,3.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-16,2024,10,16,10.5,2.3,6.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-17,2024,10,17,13.7,0.8,7.3,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-18,2024,10,18,17,2.8,9.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-19,2024,10,19,18.8,7,12.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-20,2024,10,20,20.3,7.9,14.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-21,2024,10,21,22.9,10.5,16.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-22,2024,10,22,21.4,9.2,15.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-23,2024,10,23,24.3,9.4,16.9,1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-24,2024,10,24,12.3,1.8,7.1,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-25,2024,10,25,11,-1,5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-26,2024,10,26,11.1,1.7,6.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-27,2024,10,27,7.7,-3.3,2.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-28,2024,10,28,6.4,-6,0.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-29,2024,10,29,12.5,-0.1,6.2,8.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-30,2024,10,30,22.3,9.9,16.1,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-10-31,2024,10,31,24.8,18.5,21.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2024-11-01,2024,11,1,19.6,4.3,12,0.6,0,0,,,,,,,,,,
